Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
1.528,624.382727323192,606.608185980488,757827.281478086,0
1.532,584.452382767194,697.247079665288,827738.077824023,0
1.536,532.899795367987,787.205938175452,903675.381001937,0
1.54,469.313705424517,875.137595133006,986121.164514471,0
1.544,393.422446164874,959.588731571696,1075591.75490573,0
1.548,305.112812881756,1039.01186309908,1172639.48024525,0
1.552,204.448289954867,1111.78021730329,1277854.35485242,0
1.556,91.6862963656625,1176.20552241927,1391865.80791083,0
1.56,-32.7060066020306,1230.55867414786,1515344.33338839,0
1.564,-168.037782464434,1273.09332092921,1649003.30013014,0
1.568,-313.382841755451,1302.07217702072,1793600.7596782,0
1.572,-467.570762850912,1315.79592503175,1949941.33460315,0
1.576,-629.181215871821,1312.6345103012,2118878.36003962,0
1.58,-796.541908339448,1291.0604767582,2301316.16638816,0
1.584,-967.730646899573,1249.68398202025,2498212.65986666,0
1.588,-1140.58183918779,1187.28910063709,2710582.34037662,0
1.592,-1312.69780230063,1102.87080298227,2939499.52823567,0
1.596,-1481.46522556611,995.672097686093,3186102.14067228,0
1.6,-1644.07697187393,865.220679723655,3451595.91406762,0
1.604,-1797.5593935172,711.364322476544,3737258.97251442,0
1.608,-1938.80529613583,534.304321551958,4044447.08435345,0
1.612,-2064.61243020982,334.626157433719,4374599.15221575,0
1.616,-2171.72746405367,113.326502310492,4729243.07425092,0
1.62,-2256.8951771397,-128.164223474883,5110001.90877536,0
1.624,-2316.9124699362,-387.964646198354,5518599.96004569,0
1.628,-2348.68674889491,-663.731462862503,5956868.89922812,0
1.632,-2349.2980477053,-952.655425703645,6426753.67707451,0
1.636,-2316.06406610509,-1251.46515075929,6930317.7818682,0
1.64,-2246.60730862992,-1556.43940699544,7469748.0268377,0
1.644,-2138.92323539725,-1863.42847982867,8047358.30635886,0
1.648,-1991.44826179868,-2167.88516115059,8665592.25135791,0
1.652,-1803.12641318187,-2464.90570406717,9327024.991857,0
1.656,-1573.47318632808,-2749.28091634071,10034363.4250487,0
1.66,-1302.63520624248,-3015.55750866019,10790445.5685793,0
1.664,-991.444185670701,-3258.10945627007,11598238.8023367,0
1.668,-641.463580540654,-3471.21903183678,12460837.0921459,0
1.672,-255.026405517301,-3649.16696189248,13381457.9832786,0
1.676,164.737296806488,-3786.33080239854,14363439.3221511,0
1.68,613.88491278417,-3877.29052104291,15410236.4707132,0
1.684,1087.6589476631,-3916.93997386112,16525420.7452628,0
1.688,1580.49927320748,-3900.60266982818,17712679.1404801,0
1.692,2086.07107272813,-3824.15008320184,18975816.3793258,0
1.696,2597.30933871311,-3684.12051100651,20318759.7405852,0
1.7,3106.48063877341,-3477.83619944866,21745566.5892695,0
1.704,3605.26255835969,-3203.51645934096,23260435.8199787,0
1.708,4084.84083688312,-2860.38416905692,24867722.2572595,0
1.712,4536.02400056654,-2448.76304432622,26571954.1809735,0
1.716,4949.37484378489,-1970.16302657688,28377853.6955813,0
1.72,5315.35767893318,-1427.35103521169,30290358.2327138,0
1.724,5624.50001287843,-824.404437403963,32314643.0712808,0
1.728,5867.5667147482,-166.744733886251,34456142.9582998,0
1.732,6035.7444172358,538.851002538249,36720571.0731296,0
1.736,6120.83349568998,1284.26304007934,39113934.2380743,0
1.74,6115.44449507023,2060.06809547408,41642541.930275,0
1.744,6013.19556384468,2855.60620580344,44313007.6916644,0
1.748,5808.90717873856,3659.07633745137,47132242.2544969,0
1.752,5498.79001822684,4457.6613532431,50107436.4047483,0
1.756,5080.62179234838,5237.68237006858,53246034.4066125,0
1.76,4553.90860087499,5984.78188400848,56555697.7442793,0
1.764,3920.02628656895,6684.13448171718,60044259.8570722,0
1.768,3182.33740223089,7320.68328099173,63719675.0422295,0
1.772,2346.27941060193,7879.39944703317,67589962.7185211,0
1.776,1419.41999435891,8345.56161032078,71663151.7120459,0
1.78,411.475749802951,8705.05117366921,75947228.2288755,0
1.784,-665.709119362682,8944.65887245309,80450090.9761565,0
1.788,-1798.22691043848,9052.39741072799,85179518.90318,0
1.792,-2970.21538982748,9017.81430678,90143154.3335341,0
1.796,-4164.01309436121,8832.29868025656,95348505.0272735,0
1.8,-5360.36140497247,8489.37534333137,100802968.111881,0
1.804,-6538.65297741194,7984.9791823063,106513875.300883,0
1.808,-7677.22513790536,7317.70274866599,112488559.33592,0
1.812,-8753.69569334985,6489.00998074177,118734438.821938,0
